"NCT01989611","male","Implementation of the Pre-Exposure Prophylaxis (PrEP) to HIV: A Demonstrative Project.","A prospective, open, multicenter,demonstrative of PrEP, which aims to assess the acceptability, feasibility and safety from chemoprophylaxis co-formulated emtricitabine / tenofovir disoproxil fumarate (FTC / TDF) administered orally, once daily, to MSM and transgender women . The demonstration project aims to include 400 participants over 12 months, with 200 at IPEC-Fiocruz, 100 at CRT-SP and 100 at USP.","","Inclusion Criteria:# - Male (at birth);# - Willing and able to provide informed consent in writing;# - Age = or > 18 years;# - not infected by HIV-1, in accordance with the flowchart of testing from Brazilian Ministry of Health;# - Evidence risk for acquiring HIV-1, including any of the following:# 1. Anal sex without a condom with two or more men or transgender women in the last 12 months, or# 2. 2 or more episodes of anal sex with at least one partner HIV + in the last 12 months, or# 3. Sex with a man or trans woman and diagnosis of any of the following STDs in the last 12 months: syphilis, rectal gonorrhea or chlamydial infection in the rectum.# - Able to provide a residential address or contact phone itself, or two personal contacts who would know about his whereabouts during the study period demonstrative;# - Adequate renal function: Creatinine clearance > or = 60 ml / min, estimated by the formula modification of diet in renal disease (MDRD, from English 'Modification of Diet in Renal Disease') within 45 days of enrollment;# - urine Tape with negative result or showing only traces of protein within 45 days prior to enrollment;# Exclusion Criteria:# - Signs or symptoms of acute HIV infection,which is confirmed by laboratory examination in subsequent samples;# - Active and severe infections previously diagnosed, including active tuberculosis or osteomyelitis and all infections requiring parenteral antibiotics (except STD that require intramuscular injections of antibiotics);# - clinically significant active medical problems, including heart disease poorly controlled (eg, symptoms ischemia, congestive heart failure) previously diagnosed malignancy, or which will require additional treatment;# - Patients with positive tests for antigens of hepatitis B surface (HBsAg);# - History of pathological bone fractures unrelated to trauma;# - Patients using any of the following: ARV, including nucleoside inhibitors, non-nucleoside reverse transcriptase inhibitors, protease inhibitors and antiretroviral agents under study, treatment with interferon (alpha, beta, or gamma) or interleukin (e.g. ,IL-2), with potential significant nephrotoxic agents, other agents which may inhibit or compete for renal elimination via active tubular secretion (eg probenecid) and / or other agents under study;# - Participation in a clinical trial using concomitant agents under investigation, including placebo-controlled trials using such agents;# - Patients who have any condition at the time of inclusion in the study, according to the opinion of the investigator, may prevent the provision of informed consent, make study participation unsafe, complicate data interpretation, or interfere anyway with the achievement of project objectives."
"NCT02125773","male","Pre-exposure Prophylaxis Accessibility Research and Evaluation 2","This study is a controlled, un-blinded, two-arm, randomized (1:1) clinical trial to determine if providing high-risk subjects with a calculated risk score changes the likelihood of pre-exposure prophylaxis (PrEP) uptake.","","Inclusion Criteria:# - Man or transgender M to F who has sex with men.# - Age 18 years or older.# - Subjects must have substantial ongoing risk of acquisition of HIV as evident by one or more of the following: One or more episode of unprotected anal intercourse with a HIV-infected partner or a partner with unknown HIV status within the last 6 months# - Negative for HIV infection by rapid HIV test# Exclusion Criteria:# - Unable to give informed consent.# - Signs or symptoms suggestive of acute HIV infection# - Any other reason or condition that in the opinion of the investigator would interfere with participation, complicate interpretation of study outcome data, or otherwise interfere with achieving the study objectives."
"NCT02354209","all","Targeted Clinical Strategies and Low Level Viraemia (LLV) in Boosted Protease Inhibitor Therapy","The purpose of the study is to look at possible reasons why some HIV positive people who take their drugs properly and have no resistance to these drugs, still have low amounts of virus detectable in their blood. This is known as Low Level Viraemia (LLV). When low levels of HIV virus are present, some can mutate and make the drugs less effective (i.e. some variants of the virus become more resistant). Currently, however, these resistance mutations may be difficult to detect using standard tests for resistance because the amount of virus in the blood is very low and the standard tests aren't sensitive enough to pick up the mutations. The investigators will use more sensitive mutation detection methods, known as Next Generation Sequencing (NGS), to look at whether see if there are any low levels of drug resistant HIV virus developing in the blood when LLV occurs. The investigators will look at the different treatment strategies that are used in routine standard practice when LLV is detected and evaluate which is most effective in preventing development of resistance. The investigators hope this research will help to inform guidelines on the best way to treat HIV in the future.","","Inclusion Criteria:# A subject will be eligible for inclusion in the study if ALL of the following criteria apply:# 1. Chronic HIV-1 infection (adult male, female or transgender)# 2. Age >18 years# 3. Current HIV clinic attendee at the Chelsea and Westminster Hospital, St Mary's Hospital, and Guy's and St Thomas' Hospital [defined as at least 1 attended clinic visit since January 2010]# 4. Receiving a boosted protease inhibitor-containing antiretroviral regimen (bPI ARV)# 5. HIV plasma viral load (pVL) of 41-2000 copies/ml (c/ml) on two consecutive tests after being <40 c/ml on at least two occasions on a bPI-containing regimen OR HIV pVL of 41-2000 c/ml on two consecutive tests having never achieved <40 c/ml on a bPI containing regimen after more than six months of treatment.# Exclusion Criteria:# A subject will NOT be eligible for inclusion in this clinical trial if the following criteria apply:# 1. Demonstrable detectable HIV VL after stopping ARV# 2. 8-item Morisky score of 2 or more or documented poor adherence to combination ARV. (<95% adherence*)# - in case the questionnaire cannot be performed, clinical documentation of adherence will be used for interpretation of adherence level"
"NCT02356302","female","Safety and Pharmacokinetics of Intravaginal Rings Containing Vicriviroc (MK-4176) and/or MK-2048","Research is currently underway to develop new HIV prevention strategies. Intravaginal rings (IVRs) are one drug delivery method that is currently being studied. This study will evaluate the safety and pharmacokinetics of IVRs containing vicriviroc, MK-2048, and a combination of vicriviroc/MK-2048, in healthy, HIV-uninfected women.","","Inclusion Criteria:# - Born female. Note: Participants who were female at birth, who now identify as male, will not be excluded so long as they are not on female-to-male transition therapy.# - Age 18 through 45 years (inclusive) at Screening, verified per site SOPs# - Able and willing to provide written informed consent to be screened for and take part in this study (MTN-027)# - Able and willing to provide adequate locator information, as defined by the site SOPs# - HIV-uninfected, based on testing performed by study staff at Screening and Enrollment (per applicable algorithm in Appendix II of the protocol) and willing to receive results# - In general good health at Screening and Enrollment, as determined by the site Investigator of Record (IoR) or designee# - At Screening, participant states willingness to abstain from receptive sexual activity (including penile-vaginal intercourse, anal intercourse, receptive oral intercourse, finger stimulation, and the use of sex toys) for the 5 days prior to the Enrollment Visit and for the duration of study participation# - Per participant report, using an effective method of contraception at Enrollment, and intending to continue the use of an effective method for the duration of study participation. Effective methods for MTN-027 include: hormonal methods (except contraceptive IVRs), intrauterine device (IUD) inserted at least 28 days prior to enrollment, engages in sex exclusively with women, sterilized (self or partner), and/or sexually abstinent for the past 90 days.# - Women over the age of 21 (inclusive) must have documentation of a satisfactory Pap within the past 3 years prior to Enrollment consistent with Grade 0 according to the Female Genital Grading Table for Use in Microbicide Studies Addendum 1 to the DAIDS Table for Grading Adult and Pediatric Adverse Events, Version 1.0, December 2004 (Clarification dated August 2009), or satisfactory evaluation with no treatment required of Grade 1 or higher Pap result# - Per participant report at Screening and Enrollment, agrees not to participate in other research studies involving drugs, medical devices, or vaginal products for the duration of study participation# - Per participant report at Screening, regular menstrual cycles with at least 21 days between menses. Note: This criterion is not applicable to participants who report using a progestin-only method of contraception at Screening, e.g., Depo-Provera or levonorgestrel-releasing IUD nor to participants using continuous combination oral contraceptive pills, as the absence of regular menstrual cycles is an expected, normal consequence in this context.# - At Screening, participant states a willingness to refrain from inserting any non-study vaginal products or objects into the vagina, including, but not limited to, spermicides, female condoms, diaphragms, contraceptive IVRs, vaginal medications, menstrual cups, cervical caps (or any other vaginal barrier method), douches, lubricants, sex toys (vibrators, dildos, etc.) for the 5 days prior to Enrollment and for the duration of their study participation# Exclusion Criteria:# - Participant report of any of the following at Screening and/or Enrollment:# - History of adverse reactions to any of the components of the study products# - Non-therapeutic injection drug use in the 12 months prior to Screening and Enrollment# - Post-exposure prophylaxis (PEP) for HIV exposure within 6 months prior to Enrollment# - Pre-exposure prophylaxis (PrEP) for HIV prevention within the 6 months prior to Enrollment# - Regular use and/or anticipated regular use during the period of study participation of CYP3A inducer(s) and/or inhibitor(s)# - Use and/or anticipated use during the period of study participation of female-to-male transition therapy# - Chronic and/or recurrent candidiasis# - Gonorrhea, chlamydia, and/or syphilis diagnosis in the 6 months prior to Enrollment# - Last pregnancy outcome 90 days or less prior to Screening# - Currently breastfeeding# - Has had a hysterectomy# - Intends to become pregnant within the next 3 months# - Has plans to relocate away from the study site area in the next 3 months# - Current sexual partner is known to be HIV-positive# - Reports participating in any other research study involving drugs, medical devices, or vaginal products within 60 days or less prior to enrollment# - At Screening or Enrollment, as determined by the IoR/designee, any significant uncontrolled active or chronic cardiovascular, renal, liver, hematologic, neurologic, gastrointestinal, psychiatric, endocrine, respiratory, immunologic disorder or infectious disease# - Has any of the following laboratory abnormalities at Screening:# - Aspartate aminotransferase (AST) or alanine transaminase (ALT) Grade 1 or higher# - Calculated creatinine clearance less than 60 mL/min by the Cockcroft-Gault formula, where creatinine clearance (female) in mL/min = (140 - age in years) x (weight in kg) x (0.85)/72 x (creatinine in mg/dL)# - Hemoglobin Grade 1 or higher# - Platelet count Grade 1 or higher# - White blood count Grade 2 or higher# - Positive HBsAg test result# - Positive anti-hepatitis C virus (HCV) test result# - International normalized ratio (INR) greater than 1.5  the site laboratory upper limit of normal (ULN)# - Note: Otherwise eligible participants with an exclusionary test result (other than HIV, hepatitis B virus [HBV], or HCV) can be re-tested during the screening process. If a participant is re-tested and a non-exclusionary result is documented within 45 days of providing informed consent for screening, the participant may be enrolled.# - Pregnant at either Screening or Enrollment. Note: A documented negative pregnancy test performed by study staff is required for inclusion; however a self-reported pregnancy is adequate for exclusion from screening/enrollment into the study.# - Diagnosed with urinary tract infection (UTI) at Screening or Enrollment. Note: Otherwise eligible participants diagnosed with UTI during screening will be offered treatment. If within the 45 day screening window treatment is complete and symptoms have resolved the participant may be enrolled.# - Diagnosed with pelvic inflammatory disease, reproductive tract infection (RTI) or a sexually transmitted infection (STI) requiring treatment per current Centers for Disease Control and Prevention (CDC) guidelines (http://www.cdc.gov/std/treatment/) at Screening or Enrollment. Note: With the exception of gonorrhea, chlamydia, and/or syphilis, otherwise eligible participants diagnosed with a RTI during screening will be offered treatment. If within the 45 day screening window treatment is complete and symptoms have resolved the participant may be enrolled.# - At Enrollment, has a clinically apparent Grade 1 or higher pelvic exam finding (observed by study clinician or designee) per the Division of AIDS Table for Grading the Severity of Adult and Pediatric Adverse Events, Version 1.0, December 2004 (Clarification dated August 2009), Addendum 1, Female Genital Grading Table for Use in Microbicide Studies. Note: Cervical friability bleeding associated with speculum insertion and/or specimen collection judged to be within the range of normal according to the clinical judgment of the IoR/designee is considered expected non-menstrual bleeding and is not exclusionary.# - At Screening, severe pelvic relaxation such that either the vaginal walls or the uterine cervix descend beyond the vaginal introitus with valsalva maneuver or has pelvic anatomy that compromises the ability to adequately assess vaginal safety# - Has any other condition that, in the opinion of the IoR/designee, would preclude informed consent, make study participation unsafe, complicate interpretation of study outcome data, or otherwise interfere with achieving study objectives"
"NCT02401230","male","PrEP, Lube, and the Rectal Mucosa in MSM at Risk of HIV","The purpose of this study is to determine whether the use of rectal lubricants can affect how well the medication, Truvada, will work to prevent infection with HIV when someone is exposed to HIV in the rectum.","","Inclusion Criteria:# - HIV-negative man who reports receptive anal sex with another man in the last 6 months aged 18-49 years# - Male to female transgender women who are not currently taking hormonal therapy or plan to take hormonal therapy for the duration of the study# - Not currently taking pre-exposure prophylaxis (PrEP) and no plans to initiate during study# - Able to provide informed consent in English# - No plans for relocation in the next 6 months# - Willing to undergo peripheral blood and rectal biopsy sampling# - Willing to use study products as directed# - Willing to abstain from receptive anal intercourse 3 days prior to study visit 2 (4-16 weeks after the screening visit)and 10 days prior to study visit 4 (5-26 weeks after the screening visit)# - Willing to abstain from receptive anal intercourse for 1 week after study visit 2 (4-16 weeks after the screening visit) and study visit 4 (5-26 weeks after the screening visit)# Exclusion Criteria:# - History of inflammatory bowel disease or other inflammatory, infiltrative, infectious or vascular condition involving the lower gastrointestinal tract that, in the judgment of the investigators, may be worsened by study procedures or may significantly distort the anatomy of the distal large bowel# - Significant laboratory abnormalities at baseline visit for rectal biopsies, including but not limited to:# 1. Hemoglobin (Hbg) <= 10 g/dL# 2. Partial thromboplastin time (PTT) > 1.5x upper limit normal (ULN) or international normalized ratio (INR) > 1.5x ULN# 3. Platelet count <100,000# - Any known medical condition that, in the judgment of the investigators, increases the risk of local or systemic complications of endoscopic procedures or pelvic examination, including but not limited to:# 1. Uncontrolled or severe cardiac arrhythmia# 2. Recent major abdominal, cardiothoracic, or neurological surgery# 3. History of uncontrolled bleeding diathesis# 4. History of colonic, rectal, or vaginal perforation, fistula, or malignancy# 5. History or evidence on clinical examination of ulcerative, suppurative, or proliferative lesions of the anorectal or vaginal mucosa, or untreated sexually transmitted disease with mucosal involvement# - Continued need for, or use during the 14 days prior to enrollment, of the following medications:# 1. Aspirin or more than 4 doses of nonsteroidal anti-inflammatory drugs (NSAIDs)# 2. Warfarin, heparin (low-molecular weight or unfractionated), platelet aggregation inhibitors, or fibrinolytic agents# 3. Any form of rectally administered agent besides products lubricants or douching used for sexual intercourse# - Continued need for, or use during the 90 days prior to enrollment, of the following medications:# 1. Systemic immunomodulatory agents# 2. Supraphysiologic doses of steroids# 3. Experimental medications, vaccines, or biologicals# - Intent to use HIV antiretroviral PrEP during the study, outside of the study procedures# - Symptoms of an untreated rectal sexually transmitted infection (e.g. rectal pain, discharge, bleeding, etc.)# - Current use of hormonal therapy# - Any other clinical condition or prior therapy that, in the opinion of the investigator, would make the patient unsuitable for the study or unable to comply with the study requirements"
"NCT02419456","female","Pharmacokinetics of Two Intravaginal Rings (IVRs) Containing Different Dose Strengths of Vicriviroc (MK-4176) and MK-2048","Intravaginal rings (IVRs) may offer an ideal way to deliver antiretroviral (ARV) drugs to prevent HIV infection. This study will evaluate the pharmacokinetics and safety of two IVRs containing different doses of a combination of two HIV ARV drugs, vicriviroc (VCV) (MK-4176) and MK-2048, in healthy, HIV-uninfected women.","","Inclusion Criteria:# - Born female. Note: Participants who were female at birth, who now identify as male, will not be excluded so long as they are not on female-to-male transition therapy.# - Age 18 through 45 years (inclusive) at screening, verified per site SOPs (standard operating procedures)# - Able and willing to provide written informed consent to be screened for and take part in this study (MTN-028)# - Able and willing to provide adequate locator information, as defined by the site SOPs# - HIV-uninfected, based on testing performed by study staff at screening and enrollment (per applicable algorithm in Appendix II of the protocol) and willing to receive results# - In general good health at screening and enrollment, as determined by the site Investigator of Record (IoR) or designee# - At screening, participant states willingness to abstain from receptive sexual activity (including penile-vaginal intercourse, anal intercourse, receptive oral intercourse, finger stimulation, and the use of sex toys) for the 5 days prior to the enrollment visit and for the duration of study participation# - Per participant report, using an effective method of contraception at enrollment, and intending to continue the use of an effective method for the duration of study participation. Effective methods for MTN-028 include: hormonal methods (except contraceptive IVRs), intrauterine device (IUD) inserted at least 28 days prior to enrollment, engages in sex exclusively with women, sterilized (self or partner), and/or sexually abstinent for the past 90 days# - Women over the age of 21 (inclusive) must have documentation of a satisfactory Pap within the past 3 years prior to enrollment consistent with Grade 0 according to the Female Genital Grading Table for Use in Microbicide Studies Addendum 1 to the DAIDS Table for Grading Adult and Pediatric Adverse Events, Version 1.0, December 2004 (Clarification dated August 2009), or satisfactory evaluation with no treatment required of Grade 1 or higher Pap result. If otherwise eligible women do not have documentation of a recent Pap test, one may be performed at the screening visit.# - Per participant report at screening and enrollment, agrees not to participate in other research studies involving drugs, medical devices, or vaginal products for the duration of study participation# - Per participant report at screening, regular menstrual cycles with at least 21 days between menses. Note: This criterion is not applicable to participants who report using a progestin-only method of contraception at screening (e.g., Depo-Provera or levonorgestrel-releasing IUD) nor to participants using continuous combination oral contraceptive pills, as the absence of regular menstrual cycles is an expected, normal consequence in this context.# - At screening, participant states a willingness to refrain from inserting any non-study vaginal products or objects into the vagina, including but not limited to, spermicides, female condoms, diaphragms, contraceptive IVRs, vaginal medications, menstrual cups, cervical caps (or any other vaginal barrier method), douches, lubricants, sex toys (vibrators, dildos, etc.) for the 5 days prior to enrollment and for the duration of their study participation# Exclusion Criteria:# - Participant report of any of the following at screening or enrollment:# - History of adverse reactions to any of the components of the study products# - Non-therapeutic injection drug use in the 12 months prior to screening and enrollment# - Post-exposure prophylaxis (PEP) for HIV exposure within 6 months prior to enrollment# - Pre-exposure prophylaxis (PrEP) for HIV prevention within the 6 months prior to enrollment# - Regular use and/or anticipated regular use during the period of study participation of CYP3A inducer(s) and/or inhibitor(s)# - Use and/or anticipated use during the period of study participation of female-to-male transition therapy# - Chronic and/or recurrent candidiasis# - Gonorrhea, chlamydia and/or syphilis diagnosis in the 6 months prior to enrollment# - Last pregnancy outcome 90 days or less prior to screening# - Currently breastfeeding# - Has had a hysterectomy# - Intends to become pregnant within the next 3 months# - Has plans to relocate away from the study site area in the next 3 months# - Current sexual partner is known to be HIV-positive at screening or enrollment# - Reports participating in any other research study involving drugs, medical devices, or vaginal products within 60 days or less prior to enrollment# - At screening or enrollment, as determined by the IoR/designee, any significant uncontrolled active or chronic cardiovascular, renal, liver, hematologic, neurologic, gastrointestinal, psychiatric, endocrine, respiratory, immunologic disorder or infectious disease# - Has any of the following laboratory abnormalities at screening:# - Aspartate aminotransferase (AST) or alanine transaminase (ALT) Grade 1 or higher# - Calculated creatinine clearance less than 60 mL/min by the Cockcroft-Gault formula, where creatinine clearance (female) in mL/min = (140 - age in years) x (weight in kg) x (0.85)/72 x (creatinine in mg/dL)# - Hemoglobin Grade 1 or higher# - Platelet count Grade 1 or higher# - White blood count Grade 2 or higher# - Positive hepatitis B surface antigen (HBsAg) test result# - Positive anti-hepatitis C virus (HCV) test result# - International normalized ratio (INR) greater than 1.5  the site laboratory upper limit of normal (ULN)# - Note: Otherwise eligible participants with an exclusionary test result (other than HIV, hepatitis B virus [HBV], or HCV) can be re-tested during the screening process. If a participant is re-tested and a non-exclusionary result is documented within 45 days of providing informed consent for screening, the participant may be enrolled.# - Pregnant at either screening or enrollment. Note: A documented negative pregnancy test performed by study staff is required for inclusion; however a self-reported pregnancy is adequate for exclusion from screening/enrollment into the study.# - Diagnosed with urinary tract infection (UTI) at screening or enrollment. Note: Otherwise eligible participants diagnosed with UTI during screening will be offered treatment. If within the 45 day screening window treatment is complete and symptoms have resolved the participant may be enrolled.# - Diagnosed with pelvic inflammatory disease, reproductive tract infection (RTI) or a sexually transmitted infection (STI) requiring treatment per current Centers for Disease Control and Prevention (CDC) guidelines (http://www.cdc.gov/std/treatment/) at screening or enrollment. Note: With the exception of gonorrhea, chlamydia and/or syphilis, otherwise eligible participants diagnosed with a RTI during screening will be offered treatment. If within the 45 day screening window treatment is complete and symptoms have resolved, the participant may be enrolled.# - At enrollment, has a clinically apparent Grade 1 or higher pelvic exam finding (observed by study clinician or designee) per the Division of AIDS Table for Grading the Severity of Adult and Pediatric Adverse Events, Version 1.0, December 2004 (Clarification dated August 2009), Addendum 1, Female Genital Grading Table for Use in Microbicide Studies. Note: Cervical friability bleeding associated with speculum insertion and/or specimen collection judged to be within the range of normal according to the clinical judgment of the IoR/designee is considered expected non-menstrual bleeding and is not exclusionary.# - At screening, severe pelvic relaxation such that either the vaginal walls or the uterine cervix descend beyond the vaginal introitus with valsalva maneuver or has pelvic anatomy that compromises the ability to adequately assess vaginal safety# - Has any other condition that, in the opinion of the IoR/designee, would preclude informed consent, make study participation unsafe, complicate interpretation of study outcome data, or otherwise interfere with achieving study objectives"
"NCT02427399","female","Conducting Outreach to Improve Cervical Cancer Screening Rates Among Underscreened Women","The purpose of this project is to determine whether outreach to HIV-negative women who are overdue for a Pap smear at a New England urban community health center can increase cervical cancer screening rates among these women. It additionally seeks to determine which form of outreach - via letter, email, phone, or a mixture of those modalities- is most effective.","","Inclusion Criteria:# - Female or female-to-male transgender patients with a cervix# - HIV-negative# - Medical appointment at Fenway Community Health during calendar year 2012 who have not had a Pap smear in the past 3 years (since January 2010)# Exclusion Criteria:# - HIV-positive (due to different Pap testing guidelines)# - Male-to-female transgender patients# - Patients with a history of a hysterectomy, unless specified as partial or supracervical# - Patients aged 30-64 who had a negative Pap test in the past 5 years with simultaneous negative Human papillomavirus infection (HPV) co-testing"
"NCT02518009","all","GEnder Dysphoria Treatment in Sweden","Gender dysphoria (DSM-5) or transsexualism (ICD10) is a condition in which a person's feeling of gender identity is not congruent with the physical body. The hormonal treatment includes inhibition of one's own sex hormone production followed by treatment with testosterone or estrogen levels that are normal for the opposite sex. Seen as experimental model, this is a process that provides an opportunity to study the sex hormone dependent influences that explain differences in morbidity in men and women respectively. The differences that are especially significant but not well known is 1) metabolic changes in the regulation of glucose homeostasis and lipid metabolism 2) regulation of vascular function and structural effects on the heart and arteries 3) regulation of skeletal muscle mass and fat tissue 4) morphological and functional effects on discrete areas of the brain.# Therefore, the investigators will follow these patients for a year to study how the heart, blood vessels, brain, and risk factors for cardiovascular disease affected by altered sex hormone patterns and studying what happens in the muscles and fat in both the short and long term with respect to particular gene expression and epigenetic changes and link it to metabolic changes and body composition.","","Inclusion Criteria:# - Otherwise healthy# Exclusion Criteria:# - Infectious disease# - Treatment with Warfarin or other anti coagulants.# - History of cardiovascular disease.# - Serious illness or mental disorder.# - Diabetes type 1# - Language difficulties"
"NCT02586584","all","The I-Score Study: Developing a New Patient-Reported Tool for the Routine HIV Care of Patients on Antiretroviral Therapy","The purpose of this Canada-France study is to develop and validate a multidimensional patient-reported measure of perceived barriers to antiretroviral therapy adherence for HIV-positive patients undergoing treatment that will be theoretically founded, easy to use and helpful to clinicians in their medical decision-making, in a clinical or research setting.","","Inclusion Criteria:# - Be a man, woman or transgender person aged 18 years or older# - Be diagnosed HIV-1 positive# - Be treated by a combination of 2 to 3 antiretroviral drugs for at least 3 months# - Ability to speak and understand either French or English# Exclusion Criteria:# - Participation in a clinical trial at the time of enrollment in this study, in some cases (to be discussed on a site-by-site basis by the scientific committee)# - Having a cognitive impairment or medical instability that prevents their use of the electronic tablet, completion of the questionnaire or participation in the interview# - Insufficient mastery of French or English to complete the questionnaires or participate in the interview# - Refusal to use the electronic tablet to fill out the questionnaire material (not relevant for the qualitative and cognitive interviews)# - Co-infection with hepatitis C and currently under treatment for it or having completed hepatitis C treatment 3 months ago or less# - Co-infection with hepatitis B and either not being treated for it or receiving a treatment for it other than one's antiretroviral therapy for HIV# - Participation in the study's Pilot phase (for the field test and retest)"
"NCT02710019","all","Good Shepherd: Back to Reality Series","The purpose of this study is to determine whether the Back to Reality series video games - Harry's Journey, Harry's Journal, and Pathways to care map - are effective at educating homeless and street involved youth, registered at the Youth Services Good Shepherd Hamilton, about the emotional, social, and psychiatric sequel of problematic underage substance use. The objectives of the video games are to promote early detection and awareness of mental health and substance use problems among youth.","","Inclusion Criteria:# - Registered at any of the Good Shepherd Hamilton Youth programs# - Male, female, or transgender youth from 16-19 years of age as of visit 1.# - Outpatient status# - Each youth must understand the nature this study and sign informed consent# Exclusion Criteria:# - Youth judged by Good Shepherd staff to be at serious suicidal risk.# - Youth who are being discharged from Good Shepherd programming.# - Youth who are currently admitted in an in-patient unit at a hospital.# - Youth who scores 5 or more on the Video Game Playing Problems questionnaire (Teijeiro Salguero & Bersab-Morn, 2002).# - Youth who do not have the capacity to provide informed consent."
"NCT02782130","male","Epic Allies HIV ART Adherence Intervention","This is a two-arm, randomized-controlled trial (RCT) that will test the acceptability, impact, and long-term sustainability of the Epic Allies intervention application (app), a theory-based mobile app that utilizes game mechanics and social networking features to improve engagement in care, antiretroviral therapy (ART) uptake, ART adherence, and viral suppression among HIV-positive young men who have sex with men (YMSM) and trans women who have sex with men. Subjects will be randomized to either the intervention branch of the Epic Allies app or the control branch of the app.","","Inclusion Criteria:# To be considered eligible for enrollment, an individual must meet all the criteria listed below.# - Ages 16 years and 0 days through 24 years and 364 days, inclusive, at the time of signed informed consent or assent with parental/legal guardian permission, if applicable;# - Assigned male sex at birth, is of any gender identity, and self-reports a desire to engage or is engaging in sex with men;# - Has documentation of a VL collected within the 12 weeks prior to the Baseline visit that is greater than the LLD for the assay used to test the specimen;# - Be either:# - New-to-care: Newly entered HIV medical care within the 12 months prior to the Baseline visit; or# - ART-non-adherent: First entered HIV medical care more than 12 months prior to the Baseline visit;# - Has reliable daily access to an Android- or iOS-based smartphone with a data plan;# - Is able to speak and read English;# - Is willing and able to provide signed informed consent or assent; and# - Parent or legal guardian is willing to provide permission, if applicable.# Exclusion Criteria:# To be considered eligible for enrollment, an individual must not meet any of the criteria listed below.# - Presence of active serious psychiatric symptoms (e.g., active hallucinations, thought disorder) that would impair the individual's ability to provide true informed consent/assent or complete the baseline CAPI survey*;# - Visibly distraught (e.g., suicidal, homicidal, exhibiting violent behavior) at the time of consent/assent or the baseline CAPI survey*;# - Intoxicated or under the influence of alcohol or other substances to such an extent that in the opinion of the study staff, the ability to give true informed/assent is impaired*; or# - At the time of the baseline CAPI survey, intoxicated or under the influence of alcohol or other substances to such an extent that in the opinion of the study staff, the subject's ability to understand and answer the questions may be impaired or negatively impact the integrity of the research data*.# - NOTE: If consent/assent is obtained prior to enrollment and the Baseline visit date, assessment for these exclusion criteria must be performed again prior to administration of the baseline CAPI survey. If any are present during the Baseline visit, the subject cannot be enrolled; do not administer the CAPI survey. Reassessment of eligibility and enrollment may take place at a later date per the discretion of the treating clinician."
"NCT02796963","male","Crowdsourcing A Public Health Campaign","The purpose of this stepped wedge randomized controlled trial is to evaluate the effectiveness of a crowdsourced intervention on promoting HIV testing among young Chinese men who have sex with men (MSM). The crowdsourced intervention will include an open contest, judging to determine finalists and prizes, a designathon, and contest-based MSM engagement. The hypothesis is that a crowdsourced intervention will be superior to conventional HIV test uptake campaigns in eliciting HIV test uptake.","","Inclusion Criteria:# - Currently living and planning to live in one of the eight cities used in the study in the next 12 months.# - Not living with HIV# - No HIV test in the past three months# - Born biologically male and identify as either male or transgender female# - Had anal or oral sex with men at least once during their lifetime# - 16 years or older# - Willing to provide cell phone number# - Complete the informed consent document# Exclusion Criteria:# - Women are excluded from this study"
